links_link,links_title_name,links_title_url,links_title_category,links_title_tags_name,links_title_tags_url,links_title_location,links_title_date
https://nepalmonitor.org/reports/district/dang?page=15,Lives in Dang affected because of bandh,https://nepalmonitor.org/reports/view/20711,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",18-Sep-18
https://nepalmonitor.org/reports/district/dang?page=15,Man arrested with pistol and bullets,https://nepalmonitor.org/reports/view/20689,Report /,,,"Province 5, Dang, Ghorahi, Ward 3",15-Sep-18
https://nepalmonitor.org/reports/district/dang?page=15,Rape accused arrested,https://nepalmonitor.org/reports/view/20784,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",12-Sep-18
https://nepalmonitor.org/reports/district/dang?page=15,Man arrested for attempted rape,https://nepalmonitor.org/reports/view/20651,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Lamahi, Ward 5",11-Sep-18
https://nepalmonitor.org/reports/district/dang?page=15,Victim's family accuses of inflicting torture in police custody,https://nepalmonitor.org/reports/view/20678,Human Rights /,Human Rights,https://nepalmonitor.org/reports/tag/15,"Province 5, Dang, Ghorahi, Ward 14",10-Sep-18
https://nepalmonitor.org/reports/district/dang?page=15,Man arrested on charge of killing wife,https://nepalmonitor.org/reports/view/20600,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 5",8-Sep-18
https://nepalmonitor.org/reports/district/dang?page=15,Arrested on charge of rape,https://nepalmonitor.org/reports/view/20308,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 10",15-Aug-18
https://nepalmonitor.org/reports/district/dang?page=15,Arrested on charge or rape,https://nepalmonitor.org/reports/view/20156,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi",6-Aug-18
https://nepalmonitor.org/reports/district/dang?page=15,Rape accused arrested,https://nepalmonitor.org/reports/view/20050,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 9",26-Jul-18
https://nepalmonitor.org/reports/district/dang?page=15,Setopati: Hospital padlocked after the death of the patient,https://nepalmonitor.org/reports/view/20019,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",25-Jul-18
https://nepalmonitor.org/reports/district/dang?page=15,Thaha Sandesh: Case filed against ward chief,https://nepalmonitor.org/reports/view/20463,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang",21-Jul-18
https://nepalmonitor.org/reports/district/dang?page=15,One arrested on charge of attempted to rape,https://nepalmonitor.org/reports/view/19993,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",15-Jul-18
https://nepalmonitor.org/reports/district/dang?page=15,Husband arrested on charge of killing wife,https://nepalmonitor.org/reports/view/19836,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 17",14-Jul-18
https://nepalmonitor.org/reports/district/dang?page=15,Two groups clash while planting paddy,https://nepalmonitor.org/reports/view/19820,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Gadhawa, Ward 6",12-Jul-18
https://nepalmonitor.org/reports/district/dang?page=15,Mobile phone shops shut in Tulsipur demanding security,https://nepalmonitor.org/reports/view/19868,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",12-Jul-18
https://nepalmonitor.org/reports/district/dang?page=16,Rapti Babai campus padlocked,https://nepalmonitor.org/reports/view/19786,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",9-Jul-18
https://nepalmonitor.org/reports/district/dang?page=16,Police arrests man on the charge of assault on mother,https://nepalmonitor.org/reports/view/19800,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Lamahi, Ward 5",9-Jul-18
https://nepalmonitor.org/reports/district/dang?page=16,NSU cadres vandalize government vehicles,https://nepalmonitor.org/reports/view/19691,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",1-Jul-18
https://nepalmonitor.org/reports/district/dang?page=16,Two injured in gunfire,https://nepalmonitor.org/reports/view/19590,Report /,,,"Province 5, Dang, Dangisharan, Ward 1",22-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Demonstration in Dang against the suspicious death of Kamlari girl,https://nepalmonitor.org/reports/view/19568,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",20-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Arrested on charge of killing mother-in-law,https://nepalmonitor.org/reports/view/19584,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 8",20-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Road block in Tulsipur-Ghorahi diversion,https://nepalmonitor.org/reports/view/19602,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",18-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,"Clash in Dang, 15 injured",https://nepalmonitor.org/reports/view/19516,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Gadhawa, Ward 6",15-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Two arrested on charge of abuse on woman,https://nepalmonitor.org/reports/view/19453,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Rapti",11-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Gang fight between two groups leads to injury of three people,https://nepalmonitor.org/reports/view/19350,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Lamahi",4-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Educational institutions of Dang shut,https://nepalmonitor.org/reports/view/19355,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",4-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Abadh Post: NSU padlocks campus,https://nepalmonitor.org/reports/view/19638,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Ghorahi",4-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Road block demanding the cancellation petroleum price hike,https://nepalmonitor.org/reports/view/19353,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",3-Jun-18
https://nepalmonitor.org/reports/district/dang?page=16,Principal attacked by ward chairperson,https://nepalmonitor.org/reports/view/19346,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Shantinagar, Ward 2",30-May-18
https://nepalmonitor.org/reports/district/dang?page=16,Woman burnt to death,https://nepalmonitor.org/reports/view/19319,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Gadhawa, Ward 3",29-May-18
https://nepalmonitor.org/reports/district/dang?page=16,No translation available.,https://nepalmonitor.org/reports/view/19280,Dalit /,Dalit,https://nepalmonitor.org/reports/tag/8,"Province 5, Dang, Tulsipur, Ward 8",20-May-18
https://nepalmonitor.org/reports/district/dang?page=16,ANNSU-R padlock Adarsha Namuna School in Lamatiya,https://nepalmonitor.org/reports/view/19119,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",9-May-18
https://nepalmonitor.org/reports/district/dang?page=16,Arrested on charge of rape,https://nepalmonitor.org/reports/view/19110,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 1",7-May-18
https://nepalmonitor.org/reports/district/dang?page=16,Tulsipur Online: Bandh effects Deukhuri,https://nepalmonitor.org/reports/view/19039,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",5-May-18
https://nepalmonitor.org/reports/district/dang?page=16,Tulsipur Online: 2 cadres of Biplab arrested,https://nepalmonitor.org/reports/view/19036,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang",4-May-18
https://nepalmonitor.org/reports/district/dang?page=16,Student Association padlocks different stakeholders' office,https://nepalmonitor.org/reports/view/18982,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",2-May-18
https://nepalmonitor.org/reports/district/dang?page=17,Doctor detained after death of woman in Dang,https://nepalmonitor.org/reports/view/18984,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",2-May-18
https://nepalmonitor.org/reports/district/dang?page=17,Sit-in and demonstration in the office of transport entrepreneurs,https://nepalmonitor.org/reports/view/18975,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",29-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Man attempting rape killed as victim retaliates in self-defense,https://nepalmonitor.org/reports/view/18878,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 15",24-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Rape accused arrested,https://nepalmonitor.org/reports/view/18947,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 8",22-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Road block since 2 days demanding the control of air pollution,https://nepalmonitor.org/reports/view/18875,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Rapti, Ward 3",22-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Arrested on charge of sexual abuse,https://nepalmonitor.org/reports/view/18950,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",20-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Hapur Khanepaani padlocked,https://nepalmonitor.org/reports/view/18835,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur, Ward 13",18-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Arrested on charge of attempted rape,https://nepalmonitor.org/reports/view/18757,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Banglachuli, Ward 6",7-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Youth arrested on the charge of rape,https://nepalmonitor.org/reports/view/18722,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 4",5-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,District Education Office padlocked,https://nepalmonitor.org/reports/view/18654,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",3-Apr-18
https://nepalmonitor.org/reports/district/dang?page=17,Revolutionaries protest against the murder,https://nepalmonitor.org/reports/view/18565,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",29-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Rape accused arrested,https://nepalmonitor.org/reports/view/18627,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 18",29-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Rape on speech impaired man,https://nepalmonitor.org/reports/view/18633,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur",26-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,3-year-old girl raped in Dang,https://nepalmonitor.org/reports/view/18635,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Shantinagar, Ward 1",26-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,A man arrested for arson,https://nepalmonitor.org/reports/view/18645,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 4",26-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Youth arrested on charge of sexual abuse,https://nepalmonitor.org/reports/view/18650,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 10",26-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,15-year-old girl gang raped,https://nepalmonitor.org/reports/view/18630,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur",25-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Road block demanding the control of air pollution,https://nepalmonitor.org/reports/view/18389,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",15-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Unidentified group torches rickshaw in Tulsipur,https://nepalmonitor.org/reports/view/18324,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 6",8-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Woman beaten in allegation of being witch,https://nepalmonitor.org/reports/view/18241,Human Rights /,Human Rights,https://nepalmonitor.org/reports/tag/15,"Province 5, Dang, Rajpur",2-Mar-18
https://nepalmonitor.org/reports/district/dang?page=17,Tulsipur Online: Demonstration in Tulsipur condemning Syria's incident,https://nepalmonitor.org/reports/view/18218,Children’s Rights /,Children’s Rights,https://nepalmonitor.org/reports/tag/10,"Province 5, Dang",1-Mar-18
https://nepalmonitor.org/reports/district/dang?page=18,Arrested on charge of rape,https://nepalmonitor.org/reports/view/18187,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur",25-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,An infant found dead,https://nepalmonitor.org/reports/view/18175,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur",25-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,"3 arrested, including District Secretary of CPN",https://nepalmonitor.org/reports/view/18143,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Ghorahi",23-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,CPN cadre arrested from Tulsipur,https://nepalmonitor.org/reports/view/18090,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur",20-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,One found dead in Pipari,https://nepalmonitor.org/reports/view/18075,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Rapti, Ward 8",19-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,Vehicular disruption in Dang demanding dust control,https://nepalmonitor.org/reports/view/18068,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",18-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,Corner assembly demanding release of leaders,https://nepalmonitor.org/reports/view/18147,Dalit /,Dalit,https://nepalmonitor.org/reports/tag/8,"Province 5, Dang",18-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,Court slams eight years to rapist,https://nepalmonitor.org/reports/view/18733,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 7",14-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,ANFSU vandalize Agriculture Campus,https://nepalmonitor.org/reports/view/17940,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur, Ward 6",6-Feb-18
https://nepalmonitor.org/reports/district/dang?page=18,ANNFSU-R padlock educational institution,https://nepalmonitor.org/reports/view/17848,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang",30-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Teenager injured after being attacked with iron rod by step-mother,https://nepalmonitor.org/reports/view/17841,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Babai, Ward 5",29-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Man hacks his father to death,https://nepalmonitor.org/reports/view/17756,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 8",21-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Women took to the streets demanding Dang as province capital,https://nepalmonitor.org/reports/view/17728,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",20-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Women took to the streets demanding Dang as province capital,https://nepalmonitor.org/reports/view/17728,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",20-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Protesters misbehaved journalist,https://nepalmonitor.org/reports/view/17750,HRD Issues /,HRD Issues,https://nepalmonitor.org/reports/tag/14,"Province 5, Dang, Lamahi",20-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Provincial capital protest: indefinite strike at Dang,https://nepalmonitor.org/reports/view/17690,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",17-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Provincial capital protest: indefinite strike at Dang,https://nepalmonitor.org/reports/view/17690,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",17-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Demonstration in Dang demanding provincial capital,https://nepalmonitor.org/reports/view/17689,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",16-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Demonstration in Dang demanding provincial capital,https://nepalmonitor.org/reports/view/17689,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",16-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Disputes on land passed by the 'people's government' surface again,https://nepalmonitor.org/reports/view/17643,Transitional Justice / Conflict Victims /,Transitional Justice / Conflict Victims,https://nepalmonitor.org/reports/tag/9,"Province 5, Dang",10-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Transportation halted in protest of entrepreneur death,https://nepalmonitor.org/reports/view/18277,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Ghorahi",5-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,Man arrested on the charge of nephew's murder,https://nepalmonitor.org/reports/view/17501,Report /,,,"Province 5, Dang, Banglachuli, Ward 4",2-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,A woman arrested for attacking her husband with khukuri,https://nepalmonitor.org/reports/view/17514,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Lamahi, Ward 5",1-Jan-18
https://nepalmonitor.org/reports/district/dang?page=18,"Tulsipuronline: Attack on Khadka condemned, demand of action",https://nepalmonitor.org/reports/view/17459,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang",28-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,"Alert: Man found dead in Banglachuli, suspect murder",https://nepalmonitor.org/reports/view/17484,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi, Ward 6",28-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,"Wife chops hubby’s fingers, eats roasted",https://nepalmonitor.org/reports/view/17455,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 1",27-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Arrested on charge of attacking wife,https://nepalmonitor.org/reports/view/17407,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Tulsipur, Ward 13",23-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Dang denizens stage protests demanding provincial capital,https://nepalmonitor.org/reports/view/17376,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",17-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Dang denizens stage protests demanding provincial capital,https://nepalmonitor.org/reports/view/17376,Federal Restructuring /,Federal Restructuring,https://nepalmonitor.org/reports/tag/5,"Province 5, Dang",17-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Man found with a home-made gun in Dang,https://nepalmonitor.org/reports/view/17321,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Rajpur, Ward 6",9-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Misisng man found dead,https://nepalmonitor.org/reports/view/17428,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang",7-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Police fire warning shots in Tulsipur,https://nepalmonitor.org/reports/view/17295,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur",7-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,IED detonated in Tulsipur,https://nepalmonitor.org/reports/view/17302,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur",7-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Two injured in Clash,https://nepalmonitor.org/reports/view/17310,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur, Ward 1",7-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Clash between Left Alliance and Nepali Congress,https://nepalmonitor.org/reports/view/17247,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur, Ward 1",6-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,40 youths arrested from Western Dang,https://nepalmonitor.org/reports/view/17257,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang",6-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,One arrested for casting proxy vote in Dang,https://nepalmonitor.org/reports/view/17309,Political /,Political,https://nepalmonitor.org/reports/tag/6,"Province 5, Dang, Tulsipur, Ward 6",6-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Two arrested on charge of involvement in anti-election activities,https://nepalmonitor.org/reports/view/17215,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur",5-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Five arrested on charge of anti-election activities,https://nepalmonitor.org/reports/view/17194,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Lamahi, Ward 3",2-Dec-17
https://nepalmonitor.org/reports/district/dang?page=19,Man arrested in possession of illegal home-made weapon in Dang,https://nepalmonitor.org/reports/view/17124,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur, Ward 1",30-Nov-17
https://nepalmonitor.org/reports/district/dang?page=19,Temporary cop injured in Dang explosion dies,https://nepalmonitor.org/reports/view/17091,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur, Ward 5",28-Nov-17
https://nepalmonitor.org/reports/district/dang?page=19,Bomb hurled targeting NC candidate Neupane in Dang,https://nepalmonitor.org/reports/view/17079,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Tulsipur, Ward 19",27-Nov-17
https://nepalmonitor.org/reports/district/dang?page=19,Bomb goes off in Ghorahi,https://nepalmonitor.org/reports/view/16901,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Ghorahi",23-Nov-17
https://nepalmonitor.org/reports/district/dang?page=19,Dang shut because of Biplov's bandh,https://nepalmonitor.org/reports/view/16999,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang",22-Nov-17
https://nepalmonitor.org/reports/district/dang?page=19,Army defuses bomb,https://nepalmonitor.org/reports/view/17005,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Shantinagar, Ward 2",22-Nov-17
https://nepalmonitor.org/reports/district/dang?page=19,Chand cadres called for a day strike in Dang,https://nepalmonitor.org/reports/view/16877,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang",22-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,NA special team defused two bomb found in Dang,https://nepalmonitor.org/reports/view/16894,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Shantinagar, Ward 2",22-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,Pistol and 11 bullets seized,https://nepalmonitor.org/reports/view/16818,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Tulsipur",20-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,20 cadres of Biplab arrested,https://nepalmonitor.org/reports/view/16868,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang",20-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,2 cadres of Biplab arrested,https://nepalmonitor.org/reports/view/16799,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang",17-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,President of Padmodaya Secondary School arrested,https://nepalmonitor.org/reports/view/16805,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang",17-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,Youth arrested in possesion of illegal home-made gun Dang,https://nepalmonitor.org/reports/view/16753,Governance /,Governance,https://nepalmonitor.org/reports/tag/18,"Province 5, Dang, Lamahi, Ward 9",15-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,BK arrested for threatening neighbor with weapon,https://nepalmonitor.org/reports/view/16765,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Lamahi, Ward 9",14-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,CPN cadre arrested on charge of conducting anti-election activities,https://nepalmonitor.org/reports/view/16750,Elections /,Elections,https://nepalmonitor.org/reports/tag/4,"Province 5, Dang, Babai, Ward 5",13-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,Man arrested on charge of rape case,https://nepalmonitor.org/reports/view/17181,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Ghorahi, Ward 4",11-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,Man arrested for raping 14-yr-old step daughter,https://nepalmonitor.org/reports/view/16672,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Banglachuli, Ward 5",8-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,Arrested on charge of molestation,https://nepalmonitor.org/reports/view/16651,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Banglachuli, Ward 5",5-Nov-17
https://nepalmonitor.org/reports/district/dang?page=20,One killed in Tulsipur knife attack,https://nepalmonitor.org/reports/view/16508,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Tulsipur, Ward 13",21-Oct-17
https://nepalmonitor.org/reports/district/dang?page=20,Arrested on the charge of gang rape,https://nepalmonitor.org/reports/view/16391,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Gadhawa, Ward 4",1-Oct-17
https://nepalmonitor.org/reports/district/dang?page=20,Man killed after being attacked in drunken stupor,https://nepalmonitor.org/reports/view/16425,Interpersonal Violence /,Interpersonal Violence,https://nepalmonitor.org/reports/tag/16,"Province 5, Dang, Ghorahi, Ward 2",30-Sep-17
https://nepalmonitor.org/reports/district/dang?page=20,Woman raped after alluring her for a music video,https://nepalmonitor.org/reports/view/16427,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang",26-Sep-17
https://nepalmonitor.org/reports/district/dang?page=20,Direct Report: A man arrested after attacking his wife with splinter,https://nepalmonitor.org/reports/view/16429,GBV /,GBV,https://nepalmonitor.org/reports/tag/3,"Province 5, Dang, Babai, Ward 5",26-Sep-17
